title,url,price,primary_image_url,retailer_sku_code,currency,crawl_time,current_price,categories
Goki USB Battery Charger for Samsung Galaxy S III,http://www.expansys.com.sg/goki-usb-battery-charger-for-samsung-galaxy-s-iii-233604/,1.74,http://i1.expansys.com/img/b/233604/goki-usb-battery-charger-for-samsung-galaxy-s-iii.jpg,233604,SG$,2016-04-18 15:21:28,1.74,"Mobile Phones,Phone Accessories,Cradles & Docking Stations"
Momax Clear Screen Protector for Galaxy Tab 2 7.0 ,http://www.expansys.com.sg/momax-clear-screen-protector-for-galaxy-tab-2-7-0-p3100-233174/,15.97,http://i1.expansys.com/img/b/233174/momax-clear-screen-protector-for-galaxy-tab-2-7-0.jpg,233174,SG$,2016-04-18 15:21:31,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Clear Screen Protector for Sony Xperia Ion MT28i,http://www.expansys.com.sg/momax-clear-screen-protector-for-sony-xperia-ion-mt28i-232990/,7.90,http://i1.expansys.com/img/b/232990/momax-clear-screen-protector-for-sony-xperia-ion-mt28i.jpg,232990,SG$,2016-04-18 15:21:34,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
SJCAM SJ5000 WIFI Full HD Sports Camera ,http://www.expansys.com.sg/sjcam-sj5000-wifi-full-hd-sports-camera-silver-276481/,171.78,http://i1.expansys.com/img/b/276481/sjcam-sj5000-wifi-full-hd-sports-camera.jpg,276481,SG$,2016-04-18 15:21:39,163.77,"Geek Shop,Audio & Visual"
SJCAM M10 WiFi Mini Cube Full HD Action Camera ,http://www.expansys.com.sg/sjcam-m10-wifi-full-hd-mini-action-camera-red-273223/,139.49,http://i1.expansys.com/img/b/273223/sjcam-m10-wifi-full-hd-mini-action-camera.jpg,273223,SG$,2016-04-18 15:21:44,121.99,"Geek Shop,Audio & Visual"
CAPDASE ScreenGuard - Aris for Nokia Lumia 820 ,http://www.expansys.com.sg/capdase-screen-guard-aris-for-nokia-lumia-820-240789/,15.89,http://i2.expansys.com/img/b/240789/capdase-screen-guard-aris-for-nokia-lumia-820.jpg,240789,SG$,2016-04-18 15:21:49,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
CAPDASE ScreenGuard - Aris for HTC 8X ,http://www.expansys.com.sg/capdase-screen-guard-aris-for-htc-8x-240593/,13.22,http://i1.expansys.com/img/b/240593/capdase-screen-guard-aris-for-htc-8x.jpg,240593,SG$,2016-04-18 15:21:53,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Clear Screen Protector for ASUS PadFone 2,http://www.expansys.com.sg/momax-clear-screen-protector-for-asus-padfone-2-240554/,7.90,http://i1.expansys.com/img/b/240554/momax-clear-screen-protector-for-asus-padfone-2.jpg,240554,SG$,2016-04-18 15:21:56,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
CAPDASE ScreenGuard - Aris for Sony Xperia SL ,http://www.expansys.com.sg/capdase-screenguard-aris-protective-film-for-sony-xperia-sl-lt26ii-240176/,14.89,http://i2.expansys.com/img/b/240176/capdase-screenguard-aris-protective-film.jpg,240176,SG$,2016-04-18 15:22:00,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
CAPDASE ScreenGuard - Aris for ASUS Vivo Tab RT ,http://www.expansys.com.sg/capdase-screen-guard-aris-protective-film-for-asus-vivo-tab-rt-tf600t-tf600tg-239895/,1.74,http://i2.expansys.com/img/b/239895/capdase-screen-guard-aris-protective-film.jpg,239895,SG$,2016-04-18 15:22:02,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Screen Protector for iPad mini Retina/iPad mini ,http://www.expansys.com.sg/momax-clear-screen-protector-for-apple-ipad-mini-239505/,22.25,http://i2.expansys.com/img/b/239505/momax-clear-screen-protector-for-apple-ipad-mini.jpg,239505,SG$,2016-04-18 15:22:06,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
CAPDASE ScreenGuard - Aris for Nokia Asha 305/306 ,http://www.expansys.com.sg/capdase-screen-guard-aris-protective-film-for-nokia-asha-305-306-238701/,15.89,http://i1.expansys.com/img/b/238701/capdase-screen-guard-aris-protective-film.jpg,238701,SG$,2016-04-18 15:22:09,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Clear Screen Protector for Samsung Galaxy S Duos ,http://www.expansys.com.sg/momax-clear-screen-protector-for-samsung-galaxy-s-duos-s7562-238205/,7.90,http://i2.expansys.com/img/b/238205/momax-clear-screen-protector-for-samsung-galaxy-s-duos.jpg,238205,SG$,2016-04-18 15:22:13,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
CAPDASE ScreenGuard - Aris for HTC J ,http://www.expansys.com.sg/capdase-screen-guard-aris-protective-film-for-htc-j-238009/,14.89,http://i2.expansys.com/img/b/238009/capdase-screen-guard-aris-protective-film-for-htc-j.jpg,238009,SG$,2016-04-18 15:22:18,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
CAPDASE ScreenGuard - Aris for Sony Xperia TX ,http://www.expansys.com.sg/capdase-screen-guard-aris-protective-film-for-sony-xperia-tx-lt29i-237719/,14.89,http://i2.expansys.com/img/b/237719/capdase-screen-guard-aris-protective-film.jpg,237719,SG$,2016-04-18 15:22:22,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
CAPDASE ScreenGuard - Aris for Sony Xperia J ,http://www.expansys.com.sg/capdase-screen-guard-aris-protective-film-for-sony-xperia-j-st26i-237717/,14.89,http://i2.expansys.com/img/b/237717/capdase-screen-guard-aris-protective-film.jpg,237717,SG$,2016-04-18 15:22:26,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
CAPDASE ScreenGuard - Aris for iPhone 5 ,http://www.expansys.com.sg/capdase-screen-guard-aris-protective-film-for-iphone-5-237716/,16.56,http://i2.expansys.com/img/b/237716/capdase-screen-guard-aris-protective-film-for-iphone-5.jpg,237716,SG$,2016-04-18 15:22:28,1.75,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
CAPDASE ScreenGuard - Aris for LG Optimus 4X HD ,http://www.expansys.com.sg/capdase-screen-guard-aris-protective-film-for-lg-optimus-4x-hd-p880-237387/,16.56,http://i2.expansys.com/img/b/237387/capdase-screen-guard-aris-protective-film.jpg,237387,SG$,2016-04-18 15:22:33,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Screen Protector for Apple iPhone SE/5s/5c/5 ,http://www.expansys.com.sg/momax-clear-screen-protector-for-iphone-5-237329/,10.97,http://i2.expansys.com/img/b/237329/momax-clear-screen-protector-for-iphone-5.jpg,237329,SG$,2016-04-18 15:22:34,2.42,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
SJCAM SJ4000 WIFI Full HD Sports Camera ,http://www.expansys.com.sg/sjcam-sj4000-wifi-full-hd-sports-camera-silver-273006/,156.15,http://i2.expansys.com/img/b/273006/sjcam-sj4000-wifi-full-hd-sports-camera.jpg,273006,SG$,2016-04-18 15:22:38,114.73,"Geek Shop,Audio & Visual"
22 Cases Tempered Glass Screen Protector for Galaxy S7 edge ,http://www.expansys.com.sg/22-cases-tempered-glass-screen-protector-for-galaxy-s7-edge-curved-edges-gold-288746/,32.75,http://i2.expansys.com/img/b/288746/22-cases-tempered-glass-screen-protector-for-galaxy-s7-edge.jpg,288746,SG$,2016-04-18 15:22:41,26.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
iSG Screen Protector for LG Optimus L7 II ,http://www.expansys.com.sg/isg-screen-protector-for-lg-optimus-l7-ii-ultra-clear-248584/,11.19,http://i1.expansys.com/img/b/248584/isg-screen-protector-for-lg-optimus-l7-ii.jpg,248584,SG$,2016-04-18 15:22:45,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for BlackBerry Z10 ,http://www.expansys.com.sg/at-screen-guard-for-blackberry-z10-crystal-clear-247082/,1.74,http://i1.expansys.com/img/b/247082/at-screen-guard-for-blackberry-z10.jpg,247082,SG$,2016-04-18 15:22:50,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for Samsung Ativ S (I8750) ,http://www.expansys.com.sg/at-screen-guard-for-samsung-ativ-s-i8750-crystal-clear-246677/,1.74,http://i2.expansys.com/img/b/246677/at-screen-guard-for-samsung-ativ-s-i8750.jpg,246677,SG$,2016-04-18 15:22:53,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Clear Screen Protector for Samsung ATIV S I8750,http://www.expansys.com.sg/momax-clear-screen-protector-for-samsung-ativ-s-i8750-242791/,7.90,http://i1.expansys.com/img/b/242791/momax-clear-screen-protector-for-samsung-ativ-s-i8750.jpg,242791,SG$,2016-04-18 15:22:57,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Martin Fields Screen Protector for HTC Butterfly/Droid DNA ,http://www.expansys.com.sg/martin-fields-screen-protector-for-htc-butterfly-droid-dna-single-pack-242542/,1.74,http://i1.expansys.com/img/b/242542/martin-fields-screen-protector-for-htc-butterfly-droid-dna.jpg,242542,SG$,2016-04-18 15:23:01,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
EXPANSYS Screen Protector for BlackBerry Z10,http://www.expansys.com.sg/expansys-screen-protector-for-blackberry-z10-242181/,1.99,http://i1.expansys.com/img/b/242181/expansys-screen-protector-for-blackberry-z10.jpg,242181,SG$,2016-04-18 15:23:05,1.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Clear Screen Protector ,http://www.expansys.com.sg/momax-clear-screen-protector-for-samsung-galaxy-s-iii-mini-241721/,10.97,http://i1.expansys.com/img/b/241721/momax-clear-screen-protector.jpg,241721,SG$,2016-04-18 15:23:08,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for Samsung Galaxy S III mini ,http://www.expansys.com.sg/at-pixel-screen-guard-for-samsung-galaxy-s-iii-mini-anti-fingerprint-crystal-clear-241629/,1.74,http://i2.expansys.com/img/b/241629/at-pixel-screen-guard-for-samsung-galaxy-s-iii-mini.jpg,241629,SG$,2016-04-18 15:23:11,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for Sony Xperia V LT25i ,http://www.expansys.com.sg/at-pixel-screen-guard-for-sony-xperia-v-lt25i-anti-fingerprint-crystal-clear-241628/,0.73,http://i2.expansys.com/img/b/241628/at-pixel-screen-guard-for-sony-xperia-v-lt25i.jpg,241628,SG$,2016-04-18 15:23:16,0.73,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for Nokia Lumia 620 ,http://www.expansys.com.sg/at-pixel-screen-guard-for-nokia-lumia-620-anti-fingerprint-crystal-clear-241626/,14.36,http://i2.expansys.com/img/b/241626/at-pixel-screen-guard-for-nokia-lumia-620.jpg,241626,SG$,2016-04-18 15:23:21,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for HTC 8X ,http://www.expansys.com.sg/at-pixel-screen-guard-for-htc-8x-crystal-clear-241621/,1.74,http://i1.expansys.com/img/b/241621/at-pixel-screen-guard-for-htc-8x.jpg,241621,SG$,2016-04-18 15:23:24,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
iSG Screen Protector for LG Optimus L9 ,http://www.expansys.com.sg/isg-screen-protector-for-lg-optimus-l9-ultra-clear-241586/,1.74,http://i2.expansys.com/img/b/241586/isg-screen-protector-for-lg-optimus-l9.jpg,241586,SG$,2016-04-18 15:23:27,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
iSG Screen Protector for HTC One X+ ,http://www.expansys.com.sg/isg-screen-protector-for-htc-one-x-ultra-clear-241581/,1.74,http://i1.expansys.com/img/b/241581/isg-screen-protector-for-htc-one-x.jpg,241581,SG$,2016-04-18 15:23:31,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
CAPDASE ScreenGuard - Aris for HTC 8S ,http://www.expansys.com.sg/capdase-screen-guard-aris-for-htc-8s-240971/,13.22,http://i1.expansys.com/img/b/240971/capdase-screen-guard-aris-for-htc-8s.jpg,240971,SG$,2016-04-18 15:23:35,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Microsoft Display Dock HD-500 for Windows 10 with Continuum ,http://www.expansys.com.sg/microsoft-display-dock-hd-500-black-286362/,132.24,http://i1.expansys.com/img/b/286362/microsoft-display-dock-hd-500.jpg,286362,SG$,2016-04-18 15:23:45,132.24,"Mobile Phones,Phone Accessories,Cradles & Docking Stations"
Momax Screen Protector for Sony Xperia ZR ,http://www.expansys.com.sg/momax-screen-protector-for-sony-xperia-zr-crystal-clear-251412/,10.97,http://i1.expansys.com/img/b/251412/momax-screen-protector-for-sony-xperia-zr.jpg,251412,SG$,2016-04-18 15:23:52,1.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for Sony Xperia Tipo ,http://www.expansys.com.sg/at-screen-guard-for-sony-xperia-tipo-crystal-clear-251393/,1.74,http://i1.expansys.com/img/b/251393/at-screen-guard-for-sony-xperia-tipo.jpg,251393,SG$,2016-04-18 15:23:54,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for Galaxy Mega 5.8 ,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-mega-5-8-anti-finger-print-251388/,1.74,http://i2.expansys.com/img/b/251388/at-screen-guard-for-samsung-galaxy-mega-5-8.jpg,251388,SG$,2016-04-18 15:24:04,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for Galaxy Mega 6.3 ,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-mega-6-3-anti-finger-print-251390/,1.75,http://i1.expansys.com/img/b/251390/at-screen-guard-for-samsung-galaxy-mega-6-3.jpg,251390,SG$,2016-04-18 15:24:06,1.75,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for Samsung Galaxy Mega 5.8 ,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-mega-5-8-crystal-clear-251387/,1.74,http://i2.expansys.com/img/b/251387/at-screen-guard-for-samsung-galaxy-mega-5-8.jpg,251387,SG$,2016-04-18 15:24:10,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Martin Fields Screen Protector for Samsung Galaxy Mega 6.3 ,http://www.expansys.com.sg/martin-fields-screen-protector-for-samsung-galaxy-mega-63-single-pack-251259/,25.99,http://i2.expansys.com/img/b/251259/martin-fields-screen-protector-for-samsung-galaxy-mega-63.jpg,251259,SG$,2016-04-18 15:24:13,25.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Crystal Clear Screen Protector ,http://www.expansys.com.sg/momax-crystal-clear-screen-protector-for-asus-padfone-infinity-250678/,1.74,http://i2.expansys.com/img/b/250678/momax-crystal-clear-screen-protector.jpg,250678,SG$,2016-04-18 15:24:14,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
EXPANSYS Glaze Tempered Shield for Samsung Galaxy S4 ,http://www.expansys.com.sg/expansys-tempered-glass-protector-for-samsung-galaxy-s4-249907/,3.99,http://i2.expansys.com/img/b/249907/expansys-tempered-glass-protector-for-samsung-galaxy-s4.jpg,249907,SG$,2016-04-18 15:24:17,3.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for BlackBerry Q10 ,http://www.expansys.com.sg/at-screen-guard-for-blackberry-q10-anti-fingerprint-249721/,11.11,http://i1.expansys.com/img/b/249721/at-screen-guard-for-blackberry-q10.jpg,249721,SG$,2016-04-18 15:24:24,3.05,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for Sony Xperia L ,http://www.expansys.com.sg/at-screen-guard-for-sony-xperia-l-crystal-clear-249723/,0.73,http://i1.expansys.com/img/b/249723/at-screen-guard-for-sony-xperia-l.jpg,249723,SG$,2016-04-18 15:24:25,0.73,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
EXPANSYS Screen Protector for Samsung Galaxy Xcover 2,http://www.expansys.com.sg/expansys-screen-protector-for-samsung-galaxy-xcover-2-249708/,3.99,http://i2.expansys.com/img/b/249708/expansys-screen-protector-for-samsung-galaxy-xcover-2.jpg,249708,SG$,2016-04-18 15:24:29,3.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for LG Optimus L7 II Dual ,http://www.expansys.com.sg/at-screen-guard-for-lg-optimus-l7-ii-dual-crystal-clear-248940/,11.19,http://i1.expansys.com/img/b/248940/at-screen-guard-for-lg-optimus-l7-ii-dual.jpg,248940,SG$,2016-04-18 15:24:32,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
iSG Screen Protector for Samsung Galaxy Express i8730 ,http://www.expansys.com.sg/isg-screen-protector-for-samsung-galaxy-express-i8730-ultra-clear-248588/,1.74,http://i2.expansys.com/img/b/248588/isg-screen-protector-for-samsung-galaxy-express-i8730.jpg,248588,SG$,2016-04-18 15:24:35,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
SanDisk iXpand™ Flash Drive 32GB ,http://www.expansys.com.sg/sandisk-ixpand-flash-drive-32gb-for-ios-275607/,112.99,http://i2.expansys.com/img/b/275607/sandisk-ixpand-flash-drive-32gb.jpg,275607,SG$,2016-04-18 15:24:40,86.99,"Mobile Phones,Phone Accessories,Memory & Storage"
Samsung Back Cover for Samsung Galaxy Note 4 ,http://www.expansys.com.sg/samsung-back-cover-for-samsung-galaxy-note-4-pink-265654/,29.99,http://i1.expansys.com/img/b/265654/samsung-back-cover-for-samsung-galaxy-note-4.jpg,265654,SG$,2016-04-18 15:24:43,29.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Screen Protector For Apple iPad Air ,http://www.expansys.com.sg/krusell-screen-protector-for-apple-ipad-air-transparent-255660/,45.78,http://i1.expansys.com/img/b/255660/krusell-screen-protector-for-apple-ipad-air.jpg,255660,SG$,2016-04-18 15:24:53,45.78,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for LG G Pad ,http://www.expansys.com.sg/at-screen-guard-for-lg-g-pad-anti-fingerprint-crystal-clear-255448/,14.48,http://i2.expansys.com/img/b/255448/at-screen-guard-for-lg-g-pad.jpg,255448,SG$,2016-04-18 15:24:54,13.66,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for Google Nexus 5 ,http://www.expansys.com.sg/at-screen-guard-for-google-nexus-5-anti-fingerprint-crystal-clear-255447/,13.55,http://i2.expansys.com/img/b/255447/at-screen-guard-for-google-nexus-5.jpg,255447,SG$,2016-04-18 15:24:58,6.13,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Martin Fields Screen Protector for LG G2 ,http://www.expansys.com.sg/martin-fields-screen-protector-for-lg-g2-single-pack-254394/,32.34,http://i1.expansys.com/img/b/254394/martin-fields-screen-protector-for-lg-g2.jpg,254394,SG$,2016-04-18 15:25:01,1.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
"Krusell Screen Protector for Xperia T, TL ",http://www.expansys.com.sg/krusell-screen-protector-for-sony-xperia-t-tl-transparent-254211/,30.55,http://i1.expansys.com/img/b/254211/krusell-screen-protector-for-sony-xperia-t-tl.jpg,254211,SG$,2016-04-18 15:25:05,30.55,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Martin Fields Screen Protector for Samsung Galaxy Note 3 ,http://www.expansys.com.sg/martin-fields-screen-protector-for-samsung-galaxy-note-3-single-pack-254116/,32.52,http://i2.expansys.com/img/b/254116/martin-fields-screen-protector-for-samsung-galaxy-note-3.jpg,254116,SG$,2016-04-18 15:25:09,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Martin Fields Screen Protector for HTC One mini ,http://www.expansys.com.sg/martin-fields-screen-protector-for-htc-one-mini-single-pack-252702/,25.02,http://i1.expansys.com/img/b/252702/martin-fields-screen-protector-for-htc-one-mini.jpg,252702,SG$,2016-04-18 15:25:13,1.75,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for Sony Xperia M ,http://www.expansys.com.sg/at-screen-guard-for-sony-xperia-m-anti-fingerprint-crystal-clear-252625/,2.28,http://i2.expansys.com/img/b/252625/at-screen-guard-for-sony-xperia-m.jpg,252625,SG$,2016-04-18 15:25:17,2.28,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for Samsung Galaxy S4 Zoom ,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-s4-zoom-crystal-clear-251737/,1.74,http://i2.expansys.com/img/b/251737/at-screen-guard-for-samsung-galaxy-s4-zoom.jpg,251737,SG$,2016-04-18 15:25:23,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Krusell Screen Protector for Nokia Lumia 925,http://www.expansys.com.sg/krusell-screen-protector-for-nokia-lumia-925-251541/,28.99,http://i1.expansys.com/img/b/251541/krusell-screen-protector-for-nokia-lumia-925.jpg,251541,SG$,2016-04-18 15:25:25,28.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Samsung Galaxy S7 edge Clear Cover EF-QG935 ,http://www.expansys.com.sg/samsung-clear-cover-for-galaxy-s7-edge-gold-288210/,42.68,http://i1.expansys.com/img/b/288210/samsung-clear-cover-for-galaxy-s7-edge.jpg,288210,SG$,2016-04-18 15:25:29,29.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Galaxy S7 edge Flip Wallet Cover EF-WG935 ,http://www.expansys.com.sg/samsung-flip-wallet-cover-for-galaxy-s7-edge-black-288201/,42.68,http://i1.expansys.com/img/b/288201/samsung-flip-wallet-cover-for-galaxy-s7-edge.jpg,288201,SG$,2016-04-18 15:25:33,29.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Microsoft Universal Foldable Keyboard ,http://www.expansys.com.sg/microsoft-universal-foldable-keyboard-english-keyboard-280837/,146.15,http://i2.expansys.com/img/b/280837/microsoft-universal-foldable-keyboard.jpg,280837,SG$,2016-04-18 15:25:35,121.73,"Tablet PCs & iPads,Tablet Accessories,Keyboards"
Samsung Galaxy Tab S2 9.7 SM-T815C ,http://www.expansys.com.sg/samsung-galaxy-tab-s2-97-sm-t815-lte-32gb-black-280812/,888.87,http://i1.expansys.com/img/b/280812/samsung-galaxy-tab-s2-97-sm-t815.jpg,280812,SG$,2016-04-18 15:25:41,709.99,"Tablet PCs & iPads,Android,Android Tablets - 9"""
"Apple iPad Pro12.9"" A1584 ",http://www.expansys.com.sg/apple-ipad-pro-a1584-wifi-128gb-gold-285792/,1294.99,http://i1.expansys.com/img/b/285792/apple-ipad-pro-a1584.jpg,285792,SG$,2016-04-18 15:25:46,1229.99,"Tablet PCs & iPads,Tablets,iPads"
Samsung Galaxy Tab S2 9.7 SM-T810 ,http://www.expansys.com.sg/samsung-galaxy-tab-s2-97-sm-t810-wifi-32gb-white-280810/,707.28,http://i1.expansys.com/img/b/280810/samsung-galaxy-tab-s2-97-sm-t810.jpg,280810,SG$,2016-04-18 15:25:47,569.99,"Tablet PCs & iPads,Android,Android Tablets - 9"""
EMIE Mitu Power Bank ,http://www.expansys.com.sg/emie-mitu-power-bank-red-hat-lei-feng-cartoon-rabbi-5200mah-264524/,31.99,http://i1.expansys.com/img/b/264524/emie-mitu-power-bank.jpg,264524,SG$,2016-04-18 15:25:53,31.99,"Mobile Phones,Phone Accessories,Power – Batteries"
AT Screen Guard for HTC One E8 ,http://www.expansys.com.sg/at-screen-guard-for-htc-one-e8-anti-fingerprint-crystal-clear-264368/,2.80,http://i2.expansys.com/img/b/264368/at-screen-guard-for-htc-one-e8.jpg,264368,SG$,2016-04-18 15:26:00,2.80,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for Nokia Lumia 930 ,http://www.expansys.com.sg/at-screen-guard-for-nokia-lumia-930-anti-fingerprint-crystal-clear-264019/,13.99,http://i2.expansys.com/img/b/264019/at-screen-guard-for-nokia-lumia-930.jpg,264019,SG$,2016-04-18 15:26:01,13.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for Sony Xperia T3 ,http://www.expansys.com.sg/at-screen-guard-for-sony-xperia-t3-anti-fingerprint-crystal-clear-263324/,3.49,http://i1.expansys.com/img/b/263324/at-screen-guard-for-sony-xperia-t3.jpg,263324,SG$,2016-04-18 15:26:04,3.49,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT iGlass for LG G3 ,http://www.expansys.com.sg/at-iglass-for-lg-g3-premium-tempered-glass-262969/,19.99,http://i2.expansys.com/img/b/262969/at-iglass-for-lg-g3.jpg,262969,SG$,2016-04-18 15:26:08,19.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for LG G3 ,http://www.expansys.com.sg/at-screen-guard-for-lg-g3-anti-fingerprint-crystal-clear-262377/,13.99,http://i2.expansys.com/img/b/262377/at-screen-guard-for-lg-g3.jpg,262377,SG$,2016-04-18 15:26:10,13.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for Galaxy Tab 4 10.1 ,http://www.expansys.com.sg/at-screen-guard-for-galaxy-tab-4-10-1-anti-fingerprint-crystal-clear-262376/,20.40,http://i2.expansys.com/img/b/262376/at-screen-guard-for-galaxy-tab-4-10-1.jpg,262376,SG$,2016-04-18 15:26:14,1.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for CAT B15/B15Q ,http://www.expansys.com.sg/at-screen-guard-for-cat-b15-crystal-clear-261589/,11.62,http://i2.expansys.com/img/b/261589/at-screen-guard-for-cat-b15.jpg,261589,SG$,2016-04-18 15:26:21,1.93,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
MiPOW SPUH-01Topp 4 in 1 USB 2.0 Hub ,http://www.expansys.com.sg/mipow-spuh-01topp-4-in-1-usb-20-hub-silver-and-grey-261184/,,http://i1.expansys.com/img/b/261184/mipow-spuh-01topp-4-in-1-usb-20-hub.jpg,261184,,2016-04-18 15:26:24,,"Mobile Phones,Phone Accessories,Connectors"
AT iGlass for Samsung Galaxy S5 ,http://www.expansys.com.sg/at-iglass-for-galaxy-s5-premium-tempered-glass-260095/,28.92,http://i2.expansys.com/img/b/260095/at-iglass-for-galaxy-s5.jpg,260095,SG$,2016-04-18 15:26:34,18.90,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
MiPOW SPUH-01 Topp 4 in 1 USB 2.0 Hub ,http://www.expansys.com.sg/mipow-spuh-01-topp-4-in-1-usb-20-hub-silver-and-white-261183/,,http://i1.expansys.com/img/b/261183/mipow-spuh-01-topp-4-in-1-usb-20-hub.jpg,261183,,2016-04-18 15:26:39,,"Mobile Phones,Phone Accessories,Connectors"
"AT Screen Guard for Galaxy Tab 3 Lite 7"" ",http://www.expansys.com.sg/at-screen-guard-for-galaxy-tab-3-lite-7-anti-fingerprint-crystal-clear-259321/,1.99,http://i1.expansys.com/img/b/259321/at-screen-guard-for-galaxy-tab-3-lite-7.jpg,259321,SG$,2016-04-18 15:26:40,1.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for Samsung Galaxy S5 ,http://www.expansys.com.sg/at-screen-guard-for-galaxy-s5-anti-fingerprint-crystal-clear-258848/,12.76,http://i2.expansys.com/img/b/258848/at-screen-guard-for-galaxy-s5.jpg,258848,SG$,2016-04-18 15:26:43,11.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
